"","ind.coord.LD1","ind.coord.LD2","ind.coord.LD3","ind.coord.LD4","ind.coord.LD5","ind.coord.LD6","ind.coord.LD7","ind.coord.LD8","ind.coord.LD9","ind.coord.LD10","ind.coord.LD11","ind.coord.LD12","ind.coord.LD13"
"Bangladesh_6727",3.84446545964665,0.0661535119414392,0.667588227292583,0.110674644892146,-3.32417040638046,1.59353810719441,-2.84174154046041,0.782611475598898,-1.63258493345277,-0.913314772778459,-0.736684768287741,-0.379771645359037,-0.956905700650245
"Bangladesh_6733",2.12102044870361,-0.990197974729947,-0.216951495068349,-1.83554282928711,0.0201056528187347,1.06090619073434,-1.25108845108156,3.56961238095955,0.179165389983596,1.90506725801404,-0.359451286429215,0.108868788375411,0.348196855339144
"Bangladesh_6740",4.48286256367137,0.0616053786294507,0.319840449922722,-1.64783374778052,-1.95735518566257,1.10662628632125,0.065126156080732,-1.1744120493139,0.748523557780273,-1.16696663285656,-2.74216345639329,-1.03890219118888,-0.345107707905064
"Bangladesh_6749",2.58629610982674,-0.505368869985193,1.6917693398153,0.55351104581891,-1.45295894221713,0.374347547926494,-0.0224194299384416,-0.185863946731656,0.654694511056531,2.2514895740205,1.39519957815569,-1.29341523518436,1.14463577979875
"Bangladesh_6759",2.94833316644799,0.57207294881741,1.39204334594875,-1.24627241559363,-2.73578626366599,0.854712983673075,-1.78610562187914,0.77211972995115,-1.35523495727913,-0.363431199983504,-0.138945658272323,1.16269770716423,-0.187142953070803
"Bangladesh_6769",3.56362837906842,0.458334034178318,0.330343791015671,-0.727202332143056,-2.73262884892347,1.57585273466569,-0.246625681512222,0.156183339724952,-1.09628511341477,0.146144165982356,-0.616456012577588,-0.688930298746609,-2.13361554843387
"Bangladesh_6775",2.67427675677787,0.320486278360549,2.2433896581477,0.330266790085815,-3.009043375758,-0.0658330314404071,1.39778291328246,-1.20589587118276,0.00194275899911875,-0.694480563411167,-1.23450616821099,1.12880084049914,1.51496844154357
"Bangladesh_6778",2.2643634860064,-0.513254637561737,1.14812467064973,-0.501305785003267,-2.40968823070004,1.92371284004638,-1.14740752149239,0.676807805525908,0.241976498920825,-0.597342728684605,0.344495444015662,0.535388385188157,-0.61619568787327
"Bangladesh_6792",2.76630900693527,1.43155836413577,2.34514230720573,-2.04075649529197,-1.1716712441844,2.01335794066392,-0.525607594088469,0.484147839161152,0.0850152327941008,1.46749400223434,0.102375391530684,0.976526719110406,1.63934048990566
"Bangladesh_6799",1.69625506477379,0.000970710367952599,0.497124156560243,-1.1614470928746,-0.950399868477721,2.55064682591702,-0.723749078199454,1.14865226641217,0.165234547409367,-0.378738420082397,-0.696345193580449,1.50019094026161,-0.915661893473842
"Bangladesh_6814",5.61075407134568,0.691223342911949,0.999722227930892,0.116466843340124,-0.158087480124296,-0.206926485977806,-0.601463654616096,0.281544253571624,-1.34817765510147,0.361623834006126,1.10294958789222,-0.202424484396675,-0.403573702802793
"Bangladesh_6816",3.07430979042136,-0.29902335809797,0.62083478061197,-0.0925058640633456,-2.93087890275933,0.923063465027585,1.28574466746781,0.514487539275323,-0.671940975458445,0.516160682359592,-0.0657799448832219,0.631818109523482,1.37447743788116
"Bangladesh_6824",2.4921135796661,-0.607585413897097,-0.430964420529455,0.177612544773737,-2.55933088636768,1.637387335108,1.68989229167487,-0.510719680357327,-1.06922749734724,-0.209866172613951,0.762498862336631,1.29673398159158,1.67383742500779
"Bangladesh_6834",3.44337194402341,-1.25060757151911,0.0468270320513331,-2.37994668821051,-2.10513318715912,1.96176014947098,0.277323819691204,0.846912972937293,0.949560657110562,-0.529945792909907,1.23316697663822,0.529038853298722,-0.839148011575871
"Bangladesh_6845",2.73779946648869,0.763504091925129,0.120152805942782,0.316374728065452,0.517174904779317,0.60831385974421,-0.893012532848868,1.20754549760245,-0.139203391296033,-2.0013817333807,-1.51386512817379,1.30009651379859,1.83140988994592
"Bangladesh_6868",3.2853797455933,0.715306941955068,2.24994960046738,0.721634601768006,-1.18314944760729,-1.17065946043583,-1.814707072436,1.23301625184975,-0.492508751812161,0.755107193641089,1.6370317862721,0.484501288327565,-2.30459837518024
"Bangladesh_6881",1.65495256048846,0.573440006356549,0.557193750288564,0.312948730487294,-0.309693954209915,0.969958500229996,0.248761333413989,0.282529092520992,-0.0860636733712987,-0.503966494114127,1.08328630826988,-1.25173746933386,-0.192838529923965
"Bangladesh_6902",1.87682795322934,1.85339293109724,1.80147806330855,-1.26236681560963,-1.68971959660242,1.26134864394943,-1.39342022559878,0.493897317554543,-1.56643040190232,0.446114585375593,0.599519289268365,-2.0006679655954,-0.0737538862740237
"Bangladesh_6908",2.96341006205006,-0.694701453165366,0.646525071979031,-1.04349837797082,-1.91721401912557,2.50182665877135,-0.301749839388751,-2.25961431194281,-0.317473336388447,0.0111667333681844,-2.31897370381355,-0.449682841923283,0.408929063973016
"Bangladesh_6914",2.44117504291813,-0.766970692287705,1.69639616741299,-2.1133630400401,-1.14863416497105,-0.801439131876795,-0.596831334283981,-0.377741187271772,2.52945820553404,-1.99414294255882,-0.898102041103163,1.14490852414173,-0.523433203971349
"Bangladesh_6926",2.5497002029871,1.0969519828181,1.63980787589351,-0.0646266482029694,-0.751730655381288,1.00120040227191,-1.37387664785987,0.326261144775235,1.74324464866972,-0.777486695160566,0.411714748111645,1.04341380997026,-2.01912346570218
"Bangladesh_6935",0.55096066782329,-1.49782613133036,-0.459200020859924,-1.73885732276407,-1.53420262239852,1.37630236501702,1.09919273809573,0.101168860678523,0.411235573337074,-0.680402129294997,1.2051248622657,-1.20579272587353,-0.92029180743275
"Bangladesh_6941",2.54804997809572,0.607177745773083,0.458556037110577,-1.94477702488007,-3.22411818695196,1.24400067804934,-1.81416154516385,0.789846043095225,0.274554900246221,1.11237235784626,0.415164599525662,0.135508996170611,1.07864881020675
"Bangladesh_6946",2.62347167171429,-0.119334430529676,0.752110052281167,-0.708237954797504,-2.67892252701127,1.48047820807176,-2.08343172832896,1.37537203351776,-1.06321555509872,-0.54376647602857,-0.139669158592023,-1.11697950600775,-1.84821024309048
"Bangladesh_6960",2.00226941535417,0.358899829538793,3.48402038473747,-1.98035928091901,-2.53030252502715,2.42467460189209,-1.07224505316096,-1.48705674422884,1.53205637536139,1.28870568713153,-1.1726324716637,0.879611208707101,-0.561219641292749
"Bangladesh_6961",2.46956180001823,0.895038137591882,3.17743730907541,-1.00855010925276,-2.26017740546451,1.80514919256758,-0.0790021651341497,-0.466627752793887,0.473366925117731,0.456923776047676,1.14808658650136,0.427560400447259,0.705511879731324
"Bangladesh_6970",1.81895864095582,1.49890392753667,-0.055241497736787,-0.692806207116187,-0.825372165482578,1.68318241611195,-0.116451258476514,1.76696431330702,0.336125953140781,0.110179565117411,-2.53677172292101,0.280077106474389,-0.916963151343485
"Bangladesh_6984",1.6252772092445,0.957553096873339,1.0683880395008,0.393333170473824,-2.52034900264312,1.06016990177297,-0.60129418045022,0.093297805944334,-1.89109304539581,-1.09158163552141,1.10243487661353,-0.953266806096868,0.648878699259074
"Bangladesh_6988",2.93739163708353,0.562424701526566,0.685470074404203,-0.457391686672443,-2.99974748676657,1.08142117932702,0.403240575691037,0.578045031441882,-1.37401133843709,1.54615338838122,-1.23229490544436,-0.734918765690899,-1.66178588664528
"Bangladesh_6999",2.02137902251903,1.08977667153907,1.13359533598005,-2.21125531448662,-1.0289134583689,1.84306390599615,0.765396341607161,0.847649455594619,-0.958179412462079,0.967306998915473,-1.50767250396009,-2.018062757114,0.83211825787691
"Bangladesh_7006",3.13331839563232,-0.935981856817408,2.4137018188828,-0.00740093922904389,-3.57642059563349,0.419844297302849,-0.594798627139696,0.03843401130265,0.416051843255519,0.328860169043348,-0.54811050851262,0.592341761368224,-0.625488681725696
"Bangladesh_7112",2.92661705539214,0.120599495208961,0.0954853567724059,-1.13884458786664,-1.82898325095028,1.11138397514892,0.848093393414377,0.561828702286376,-1.76465985929083,-0.390297766895864,1.21751136302135,-0.366251467248766,-0.362749609359178
"Bangladesh_7114",2.66677461768362,0.642277273712778,-0.305563291079636,-0.536664752342294,-3.06386864603482,0.476693474412199,-0.835829476617801,-0.575773799064792,-1.32510357000239,1.69162911318833,0.361411710008731,-0.397358069984292,0.576886663358512
"Bangladesh_7127",3.03227851651315,2.64232265014012,0.381294253658949,0.0345390474065044,0.183076267342551,0.575402496105719,0.820509922200295,-1.54739232444271,0.505773234584026,0.950508266693097,-1.15710984483929,-1.17154648547956,-0.461263817165151
"Laos_Luang_Nam_Tha_6371",-2.5442105289176,-1.482646432886,-1.05775871002553,0.249560571302319,-0.0182645065084555,-2.53528560454826,-0.136917211521138,-0.0964758972974229,1.95168200746562,2.88043416962123,-2.10935126850374,-0.396815095768631,-1.90933801234723
"Laos_Luang_Nam_Tha_6374",-0.66229307680004,-1.19778395385907,1.58932052328086,-2.53813478073785,1.12104943664387,-1.08348341877017,-3.0475856846526,-0.0205465451107021,1.34941399675968,1.67055057083149,-0.73558148551765,-2.05762479468245,2.22017470234444
"Laos_Luang_Nam_Tha_6375",-1.53277960097228,0.277910997532402,1.12302252853954,-2.24538021931205,0.367832224109605,-1.77789542945932,-2.32726848580964,-1.16043616576168,2.63645321570749,1.38991068954568,-1.77425683372062,-0.647425773643026,-0.855195620981839
"Laos_Luang_Nam_Tha_6376",-1.61013036936696,-0.128474411523215,4.06805454028722,-3.0461816709589,1.07223262202515,-0.874861669530008,-0.319402261606817,0.130559745363631,1.44379330594714,-0.498750220442056,-0.427060162991595,2.2092027608676,-1.11635326607995
"Laos_Luang_Nam_Tha_6377",-1.60696166161966,-1.48234997950108,1.9691342111037,-1.51858445521385,1.59691330640677,-0.755048984555721,-0.688357245241696,0.236654676718283,-1.28490957014651,-1.60412322074808,-0.234662736421154,0.490447741568222,3.45378105099287
"Laos_Luang_Nam_Tha_6378",-2.50637138806491,-0.172785656333989,3.84311249801912,-1.5991408127419,0.931193449334934,-1.65519879480469,1.47468377924659,-1.3390556122157,2.08269263041112,0.0952306532067954,-0.0418876691797924,-1.38284735228219,-0.145068022579956
"Laos_Luang_Nam_Tha_6379",-1.50117640092174,-0.549408409379599,-0.418364508653284,-0.00158693976969615,1.03482778563665,-1.88067516617104,-0.0517791330310403,0.42991009413639,2.14025490155209,1.26712861041086,2.15732303483548,1.75273293938583,-0.38235513608438
"Laos_Luang_Nam_Tha_6380",-1.69941671544461,-1.25161996206004,2.95027509072534,-2.15763547226378,2.92725086037487,0.155739826661517,0.198728098493956,1.13748357519084,3.14072446650401,-0.322118942173972,1.19116547110324,-0.680007386219708,-1.35819071821815
"Laos_Luang_Nam_Tha_6381",0.309216521413585,-1.77399205168986,3.06427596218781,-2.23958710600868,0.0379931065469701,-5.1215111752668,-0.561558601850853,-0.218462347268028,1.73580752450087,0.488504128261396,-1.43238526600709,0.0739468677933924,-0.454172992097313
"Thailand_Chiang_Mai_6390",0.710273864554016,-1.87776903259314,2.01153789109616,-0.960074300814654,1.69212693990642,-1.8753465108434,-1.16890520701513,-0.404993575424797,0.252312128154117,2.21487693363796,2.83911565729582,0.20000787481822,1.38943227297285
"Thailand_Chiang_Mai_6392",0.34326292489842,0.830769519146209,1.49825892994664,-0.70709493080019,0.149603807393021,-1.01995561980382,-0.620870838595901,1.57857377526194,-0.798006206989429,1.7281600052457,0.177647262788523,-1.10377998467463,2.43945569725363
"Thailand_Chiang_Mai_6393",-1.51123332303143,-2.5780997649957,-0.181678840609249,-0.301578987032068,-0.86939567552989,-0.631399867596745,1.58860513037577,0.219574430632865,2.2096954160068,-1.93764097700479,1.57980496990555,-0.808972612550341,0.196130354741243
"Thailand_Chiang_Mai_6394",0.795075296267896,1.24767226007762,0.918850186722542,-0.86868527559138,1.58082266925316,1.70644274202906,1.03914085085624,-0.457097358854561,1.80459830403946,-1.53455360257267,-2.21256987929481,-0.395743678152742,0.563761404537197
"Thailand_Chiang_Mai_6395",-1.3932579295632,0.152949282080613,1.40122626009217,-0.968742713648706,0.0571988517501517,0.0407962713167803,0.074135677021969,0.346365694437764,1.61394061207923,0.452470165288944,0.386007633331694,3.39294381817608,-0.463661153746202
"Thailand_Chiang_Mai_6396",-1.31281142730733,-1.42809536109038,2.23417631012565,-0.102737886349983,-0.968996195955622,0.247784130281003,-0.00544582873168209,0.989180369708311,0.651797082283221,-0.984308958789546,-1.47257947416567,2.93527992653746,1.32779651424874
"Thailand_Chiang_Mai_6397",0.551071342961197,-0.843238121175319,3.50367937535097,1.96326268877886,-3.04957144474054,-0.449688969708133,-0.0937896233909837,1.18177142860302,1.82613059639415,-0.768211515242232,0.45195534787374,-0.394086097726504,0.699211740629398
"Thailand_Chiang_Mai_6398",0.393724799272794,-0.896807568617518,1.12948785574272,-1.50562002531842,-0.893642750803412,-0.94383555838611,1.50220319660632,0.793811217292981,3.51971110722648,0.218165110576559,0.906431035148795,-0.49479930406335,0.931550157480119
"Thailand_Chiang_Mai_6399",0.0389580843075717,-0.220593165907859,1.55932138852906,-1.53753564203681,-1.27446894599681,-1.53457004471005,0.0583542094650306,0.522309993806498,-0.778152201576138,-1.71607616042835,1.94262318882553,0.0855112375366801,-0.260714772523917
"Thailand_Chiang_Mai_6400",-0.590681060878194,-0.94676953477111,3.21957193509454,0.204502938441206,-0.186304058805927,0.105616263221092,-1.16659715247056,0.862968696822732,2.65830697192613,-1.23490671256331,1.7185681234655,-0.7664885175687,-0.218776650139231
"Malaysia_Kedah_6426",-0.180523844103232,-0.330436457753631,0.848362052145668,1.61500571519543,0.892906441658662,-0.66501983787999,0.391971817006786,-0.57799987068008,-0.894748605895846,-1.71308972168491,0.0513741827863815,0.931164570448031,-0.384205217844378
"Thailand_6681",-0.885313577052067,0.531209018953014,2.15349203387213,2.28409469396491,1.01793575785793,-1.89747036068567,1.55772778965347,0.510233291150446,1.40144947080688,-0.143947707076692,0.674195870932845,-0.795960520342041,-0.87165727378691
"Thailand_7080",-0.688555112016311,-0.662993568722798,2.03326855737105,-0.974839424419733,0.462298914052355,-1.77828155133535,-0.659736849725579,1.30129418262802,-1.06756424898352,-1.44520370769488,-0.209575740268103,-1.74301518997217,0.996794830471486
"Thailand_7081",-1.11988908184677,-0.737885725821638,4.34148190927127,-0.131762322009847,0.109842566615292,0.532732023602645,0.0137303421276022,0.713947706545779,-0.511913817642914,-0.0684022856164663,2.52387373571116,1.93136238804525,-0.814485560055144
"Thailand_7082",0.522110598463344,-1.99689397101135,2.96969825520292,0.805998482193406,1.29022490501973,-0.187607847094029,-0.231449445280326,-0.536932608001308,0.588212862514187,-1.74729128758373,0.36071646224778,-0.566551256280951,1.09979984526948
"Thailand_7083",-1.261226877623,-0.336696854603845,0.846823816497474,-0.119884515584691,2.7142860178427,-1.17584420026146,-0.460310295877203,1.25964286145881,-0.536100670258368,0.784530488544665,1.26879617727064,-0.143781685611057,-0.394140517699054
"Thailand_7084",-1.68922326356084,-0.861963506098341,2.50993496169066,-1.340766449334,-0.361401599991148,-0.662139828869666,0.788204133291725,1.9633745916294,-2.45560883027817,1.9884270932147,-1.54343401254178,1.16503147253312,-1.05599872630119
"Thailand_7085",-1.59057575009094,-4.56775587000914,2.63714698264615,1.03624480786897,-0.206155876387613,1.86179799119012,0.619405908529302,0.819164001206358,0.22550639298487,0.0870439537662362,1.15531750889986,-0.526754481328863,-1.28057689487428
"Thailand_7086",-2.80082667747645,-1.21845187800677,1.83179964074049,1.83857809823513,1.42649947517921,-0.38090803238655,-1.81149361143625,-1.44279120731259,-0.010818851396849,0.152624157644809,0.478180842712258,0.0681886826976685,1.93152743154891
"Thailand_7087",-1.03702488222395,-0.629079208663492,3.49972188405978,0.31009040075429,2.03225578716414,-0.737242495574812,0.598958541144143,1.48429099649748,-1.92348662039084,1.6000456050925,-1.50860510012593,-0.728169035263882,-1.15331654432976
"Thailand_7088",-0.653434530737078,-1.72796199329992,1.79232999827013,-0.164930683951865,1.3379846173578,-0.0146874955757617,0.733163707863329,1.55955409695231,-1.39076177645568,-1.14727624096727,1.72508303761991,-1.99384290598218,-1.34745040031911
"Cambodia_Krong_Koh_Kong_6382",-1.32895078830015,-2.03806378714337,1.89930705610101,-2.24264902641365,2.01964090285069,-1.15317469141483,2.2322212501601,0.56128793724816,0.644263491556354,-1.63350393960507,-0.730294032136339,-0.979953895888021,1.11078961082824
"Cambodia_Krong_Koh_Kong_6383",-0.213813963699209,-0.105231232515158,1.86899162957496,-0.0102368568091475,-0.621624312903592,0.735687101015968,-0.588691944015552,0.26660558454007,-2.64973694992478,-1.95745840732352,-0.860196938556841,0.117048441960287,-0.19966734147837
"Cambodia_Krong_Koh_Kong_6384",-0.542682480513948,-2.54041574129947,2.06760337939072,-0.759524147018201,0.899330100060662,-4.2092395329136,2.21313964593052,-1.890092720391,0.025136551891,-0.0266717920836351,-0.348842887698346,-0.0790402520400381,-0.171078488791028
"Cambodia_Krong_Koh_Kong_6385",-1.59970192186543,-1.01974659171199,3.5686491248784,-1.15157664774736,0.87727698117651,-0.943254912345542,-0.00569247413188406,0.0828606852148599,1.74166101660606,-2.43628038789032,0.698221813286806,-1.90115967530664,-2.32107014867081
"Vietnam_7063",-1.54891315963069,0.506964267141531,4.18052569911853,-0.00662689919801807,1.10472350146565,-0.496386115517349,1.5717340859436,-1.41652993692402,0.284041264703545,-1.4093508738148,0.394510574301051,-0.0505108487113853,2.55617295215434
"Vietnam_7064",-2.33933554738115,-3.0973245455602,3.97403512537558,-1.23531423178781,3.90312933303819,-3.18012035781893,0.330579135819622,-0.288808269180798,-1.85480919914348,-0.488646416961093,0.0287872759920489,0.594252351183084,-0.10732987122812
"Vietnam_7065",-1.28873458119033,-4.06577696449316,2.29265202312563,-0.766741025664451,-0.0862651829661206,-1.97538176770393,1.73215195409966,1.69233736712287,-3.15455250214894,1.98104978270912,-1.60789667101753,3.00923902007064,0.059265280535159
"Vietnam_7066",-1.21492434072099,-0.812744088180923,2.02369315260137,-2.95887548015848,0.971087217211344,-3.32978264163647,1.21688543501121,0.896893644789074,-0.266372447785356,-2.80258319762707,-0.652464602802509,-0.664798472493347,1.92197863301205
"Vietnam_7067",-1.26127009157364,-2.36088955187735,2.24615991490704,-2.01382238482703,0.330134585364624,-2.79024294563048,0.870757664370373,-0.106308911119304,-1.65053017763401,1.01691422245968,-1.16697433073194,1.33223943183307,1.18716693140068
"Vietnam_7068",-3.68297991101233,-2.85524994537906,2.98667656583563,0.25172042224974,0.501438517084893,-2.96587479005826,0.0748481911201842,0.449677240079644,0.228104154868193,0.174388381959188,-0.772351357573476,-1.73246599676229,-1.53332992078629
"Vietnam_7069",-1.96012067287017,-1.72541139130095,2.93458133776395,-0.932834064845322,2.47445567777742,-1.27703648233931,1.39068751748423,1.76168684669636,-2.17221889514923,0.612588942464155,2.00513167144751,1.70426681069557,-1.19825621275558
